Name,Age,Position,Finishing,Passing,Pacing,Defending,Keeping,Attacking,Defensive,Level,Overall
Joaquim Porto,35,Zagueiro,110.8,122.5,129.25,260.0,0.0,362.55,389.25,1,751.8
Sr. Renan Alves,32,Zagueiro,214.1,227.0,236.0,340.8,0.0,677.1,576.8,2,1253.9
Yago Freitas,33,Lateral,525.6,560.0,554.0,563.0,0.0,1639.6,1117.0,5,2756.6
Sr. André Monteiro,28,Lateral,537.6,567.5,543.2,546.5,0.0,1648.3,1089.7,5,2738.0
Leonardo Lopes,35,Meio-campista,238.4,260.0,238.4,248.0,0.0,736.8,486.4,2,1223.1999999999998
Gustavo Barros,20,Meio-campista,137.2,178.0,138.4,149.0,0.0,453.6,287.4,1,741.0
Paulo da Paz,23,Meio-campista,157.6,174.0,138.4,144.0,0.0,470.0,282.4,1,752.4
Lucas Gabriel Cunha,22,Meio-campista,145.6,186.0,127.2,140.0,0.0,458.8,267.2,1,726.0
João Souza,35,Atacante,468.0,447.0,467.5,421.0,0.0,1382.5,888.5,4,2271.0
Joaquim Santos,35,Atacante,182.0,141.0,163.0,116.5,0.0,486.0,279.5,1,765.5
Leandro Cunha,23,Goleiro,0.0,142.0,121.0,116.0,205.0,263.0,442.0,1,705.0
Arthur Barros,31,Zagueiro,310.2,336.0,324.75,412.0,0.0,970.95,736.75,3,1707.7
Sr. Nicolas Gonçalves,23,Zagueiro,209.0,228.5,222.5,324.8,0.0,660.0,547.3,2,1207.3
Sr. Gabriel Moura,23,Lateral,140.0,158.5,154.0,158.5,0.0,452.5,312.5,1,765.0
Dr. Leandro Pires,29,Lateral,128.0,160.0,150.4,175.0,0.0,438.4,325.4,1,763.8
Dr. Yago Duarte,29,Meio-campista,255.2,286.0,228.8,242.0,0.0,770.0,470.8,2,1240.8
Yago Fernandes,35,Meio-campista,244.4,276.0,234.4,237.0,0.0,754.8,471.4,2,1226.1999999999998
Luiz Miguel Moraes,32,Meio-campista,349.2,392.0,331.2,339.0,0.0,1072.4,670.2,3,1742.6000000000001
Theo Barbosa,23,Meio-campista,156.4,160.0,140.0,137.0,0.0,456.4,277.0,1,733.4
Antônio Correia,21,Atacante,260.0,246.0,252.5,218.0,0.0,758.5,470.5,2,1229.0
João Pedro da Mota,22,Atacante,580.0,543.0,552.5,518.5,0.0,1675.5,1071.0,5,2746.5
Augusto Carvalho,31,Goleiro,0.0,139.0,120.5,118.5,211.0,259.5,450.0,1,709.5
Dr. Bernardo Novaes,24,Zagueiro,310.5,322.5,331.5,396.0,0.0,964.5,727.5,3,1692.0
Gustavo da Conceição,24,Zagueiro,110.5,122.5,130.0,240.8,0.0,363.0,370.8,1,733.8
Dr. Nicolas Cunha,27,Lateral,128.0,173.5,136.0,145.0,0.0,437.5,281.0,1,718.5
Rodrigo Costa,28,Lateral,140.0,173.5,139.6,170.5,0.0,453.1,310.1,1,763.2
Luiz Henrique Aragão,24,Meio-campista,238.4,268.0,239.2,232.0,0.0,745.5999999999999,471.2,2,1216.8
Davi Luiz Oliveira,32,Meio-campista,136.0,196.0,124.0,131.0,0.0,456.0,255.0,1,711.0
Vitor Hugo Barros,33,Meio-campista,357.6,392.0,333.6,336.0,0.0,1083.2,669.6,3,1752.8000000000002
Bernardo da Paz,35,Meio-campista,156.4,178.0,128.8,144.0,0.0,463.2,272.8,1,736.0
João Felipe Farias,32,Atacante,196.0,137.0,170.5,121.5,0.0,503.5,292.0,1,795.5
Luiz Henrique Rezende,35,Atacante,186.0,142.0,167.5,124.5,0.0,495.5,292.0,1,787.5
Benjamin Moraes,29,Goleiro,0.0,549.0,519.0,520.5,596.0,1068.0,1635.5,5,2703.5
Renan Porto,33,Zagueiro,313.2,333.75,322.5,447.20000000000005,0.0,969.45,769.7,3,1739.15
João Pedro da Rocha,29,Zagueiro,213.2,233.75,236.0,296.0,0.0,682.95,532.0,2,1214.95
Otávio da Cunha,32,Lateral,128.8,169.0,157.6,175.0,0.0,455.4,332.6,1,788.0
João Felipe Cavalcanti,20,Lateral,232.8,264.5,257.6,257.0,0.0,754.9000000000001,514.6,2,1269.5
Cauã Gomes,25,Meio-campista,348.0,362.0,332.8,340.0,0.0,1042.8,672.8,3,1715.6
Sr. Calebe da Rocha,23,Meio-campista,251.6,264.0,237.6,241.0,0.0,753.2,478.6,2,1231.8000000000002
Davi Novaes,34,Meio-campista,545.6,578.0,540.0,546.0,0.0,1663.6,1086.0,5,2749.6
João Lucas Barros,31,Meio-campista,137.2,166.0,130.4,145.0,0.0,433.6,275.4,1,709.0
João Felipe Martins,23,Atacante,382.0,349.0,366.0,320.5,0.0,1097.0,686.5,3,1783.5
Lucca da Rosa,34,Atacante,400.0,344.0,346.5,317.5,0.0,1090.5,664.0,3,1754.5
Sr. Felipe Moraes,34,Goleiro,0.0,146.0,123.5,118.5,235.0,269.5,477.0,1,746.5
Rodrigo Dias,33,Zagueiro,213.2,234.5,233.0,344.0,0.0,680.7,577.0,2,1257.7
Levi Oliveira,33,Zagueiro,112.3,127.0,130.0,247.20000000000002,0.0,369.3,377.20000000000005,1,746.5
Davi Lucas Santos,21,Lateral,136.0,172.0,145.6,146.5,0.0,453.6,292.1,1,745.7
Thales Pereira,29,Lateral,324.0,360.0,355.2,357.0,0.0,1039.2,712.2,3,1751.4
Theo Carvalho,35,Meio-campista,248.0,268.0,232.8,237.0,0.0,748.8,469.8,2,1218.6
João Lucas Fogaça,21,Meio-campista,157.6,172.0,131.2,136.0,0.0,460.8,267.2,1,728.0
Bryan Pereira,21,Meio-campista,157.6,176.0,134.4,134.0,0.0,468.0,268.4,1,736.4
Dr. Isaac da Cruz,21,Meio-campista,140.8,180.0,125.6,138.0,0.0,446.4,263.6,1,710.0
Pedro Henrique Rodrigues,32,Atacante,392.0,348.0,369.0,323.0,0.0,1109.0,692.0,3,1801.0
Breno Silva,29,Atacante,186.0,147.0,164.5,121.5,0.0,497.5,286.0,1,783.5
Sr. Luiz Gustavo Vieira,20,Goleiro,0.0,141.0,123.0,124.5,211.0,264.0,458.5,1,722.5
Vitor Gabriel Porto,26,Zagueiro,211.1,230.0,234.5,344.0,0.0,675.6,578.5,2,1254.1
Yuri Correia,21,Zagueiro,312.9,327.75,336.75,412.0,0.0,977.4,748.75,3,1726.15
Thomas Fernandes,22,Lateral,240.0,266.0,237.2,260.0,0.0,743.2,497.2,2,1240.4
Caio Costa,31,Lateral,126.4,149.5,140.8,155.5,0.0,416.7,296.3,1,713.0
Diego Nunes,28,Meio-campista,142.0,176.0,136.0,138.0,0.0,454.0,274.0,1,728.0
Luiz Gustavo Campos,24,Meio-campista,242.0,292.0,226.4,237.0,0.0,760.4,463.4,2,1223.8
Enrico Oliveira,23,Meio-campista,250.4,262.0,237.6,234.0,0.0,750.0,471.6,2,1221.6
Lucca Oliveira,23,Meio-campista,151.6,164.0,129.6,141.0,0.0,445.20000000000005,270.6,1,715.8000000000001
Pedro Henrique Costa,27,Atacante,174.0,131.0,149.5,115.5,0.0,454.5,265.0,1,719.5
João Lucas das Neves,33,Atacante,198.0,147.0,169.0,118.5,0.0,514.0,287.5,1,801.5
João Miguel Dias,28,Goleiro,0.0,137.0,117.5,120.5,193.0,254.5,431.0,1,685.5
Isaac Mendes,27,Zagueiro,110.2,136.0,125.5,260.0,0.0,371.7,385.5,1,757.2
Dr. Rodrigo das Neves,26,Zagueiro,109.0,127.0,122.5,256.8,0.0,358.5,379.3,1,737.8
João Lucas da Mota,34,Lateral,332.8,351.0,354.0,364.5,0.0,1037.8,718.5,3,1756.3
Pietro da Cruz,25,Lateral,132.8,172.0,138.4,158.5,0.0,443.20000000000005,296.9,1,740.1
Luiz Gustavo Caldeira,22,Meio-campista,137.2,178.0,128.0,137.0,0.0,443.2,265.0,1,708.2
Nathan Cardoso,23,Meio-campista,352.8,374.0,332.0,330.0,0.0,1058.8,662.0,3,1720.8
Ian Pires,33,Meio-campista,248.0,292.0,236.0,245.0,0.0,776.0,481.0,2,1257.0
Dr. Yago da Costa,30,Meio-campista,136.0,172.0,134.4,140.0,0.0,442.4,274.4,1,716.8
Lucas Gabriel Cardoso,26,Atacante,164.0,139.0,158.5,118.0,0.0,461.5,276.5,1,738.0
Nicolas Aragão,30,Atacante,200.0,133.0,148.0,118.5,0.0,481.0,266.5,1,747.5
João Guilherme Araújo,25,Goleiro,0.0,145.0,116.5,124.0,214.0,261.5,454.5,1,716.0
João Cardoso,20,Zagueiro,212.6,224.75,227.75,340.8,0.0,665.1,568.55,2,1233.65
Sr. Cauã Nunes,27,Zagueiro,411.1,424.75,433.75,544.0,0.0,1269.6,977.75,4,2247.35
Samuel Oliveira,22,Lateral,428.8,454.0,438.4,449.5,0.0,1321.1999999999998,887.9,4,2209.1
Pedro Viana,22,Lateral,134.4,169.0,144.4,175.0,0.0,447.79999999999995,319.4,1,767.1999999999999
João Miguel Rocha,28,Meio-campista,156.4,182.0,140.0,148.0,0.0,478.4,288.0,1,766.4
Dr. Thales Vieira,33,Meio-campista,143.2,174.0,130.4,132.0,0.0,447.6,262.4,1,710.0
Sr. Marcelo Ribeiro,24,Meio-campista,455.2,474.0,430.4,441.0,0.0,1359.6,871.4,4,2231.0
Ian Sales,20,Meio-campista,244.4,296.0,236.0,243.0,0.0,776.4,479.0,2,1255.4
Luiz Miguel Gonçalves,30,Atacante,384.0,332.0,361.5,320.0,0.0,1077.5,681.5,3,1759.0
Bernardo Cardoso,26,Atacante,292.0,239.0,245.0,217.5,0.0,776.0,462.5,2,1238.5
Vitor Correia,30,Goleiro,0.0,134.0,118.0,122.5,250.0,252.0,490.5,1,742.5
Murilo Araújo,23,Zagueiro,309.0,322.5,326.25,450.4,0.0,957.75,776.65,3,1734.4
Paulo Novaes,21,Zagueiro,311.7,336.75,335.25,412.0,0.0,983.7,747.25,3,1730.95
Davi Lucca Nogueira,31,Lateral,130.4,157.0,137.2,173.5,0.0,424.59999999999997,310.7,1,735.3
Dr. Augusto da Cruz,27,Lateral,136.8,166.0,136.0,161.5,0.0,438.8,297.5,1,736.3
Thiago Ferreira,23,Meio-campista,336.0,392.0,330.4,339.0,0.0,1058.4,669.4,3,1727.8000000000002
Ian da Costa,20,Meio-campista,244.4,276.0,239.2,233.0,0.0,759.5999999999999,472.2,2,1231.8
Luiz Miguel da Luz,25,Meio-campista,142.0,190.0,132.8,138.0,0.0,464.8,270.8,1,735.6
Kevin Fernandes,26,Meio-campista,338.4,372.0,339.2,334.0,0.0,1049.6,673.2,3,1722.8
Dr. Felipe Teixeira,34,Atacante,170.0,150.0,154.0,121.5,0.0,474.0,275.5,1,749.5
Bryan Cardoso,31,Atacante,376.0,347.0,352.5,316.5,0.0,1075.5,669.0,3,1744.5
Sr. Heitor Viana,25,Goleiro,0.0,345.0,315.0,323.0,432.0,660.0,1070.0,3,1730.0
Yuri da Paz,22,Zagueiro,110.5,132.25,131.5,205.60000000000002,0.0,374.25,337.1,1,711.35
Marcelo Peixoto,24,Zagueiro,509.3,529.25,527.0,656.8,0.0,1565.55,1183.8,5,2749.35
Henrique da Cunha,27,Lateral,527.2,551.0,560.0,573.5,0.0,1638.2,1133.5,5,2771.7
Benício da Luz,28,Lateral,140.0,167.5,136.0,169.0,0.0,443.5,305.0,1,748.5
Bruno Caldeira,29,Meio-campista,148.0,192.0,128.0,139.0,0.0,468.0,267.0,1,735.0
João Guilherme Ramos,31,Meio-campista,137.2,190.0,136.8,136.0,0.0,464.0,272.8,1,736.8
Sr. Heitor da Rocha,23,Meio-campista,143.2,172.0,135.2,130.0,0.0,450.4,265.2,1,715.5999999999999
Igor Lopes,32,Meio-campista,150.4,200.0,134.4,149.0,0.0,484.79999999999995,283.4,1,768.1999999999999
Bernardo Araújo,26,Atacante,188.0,144.0,170.5,115.0,0.0,502.5,285.5,1,788.0
Ian Nogueira,27,Atacante,194.0,132.0,149.5,123.0,0.0,475.5,272.5,1,748.0
João Souza,24,Goleiro,0.0,143.0,119.0,120.0,202.0,262.0,441.0,1,703.0
Diego Sales,21,Zagueiro,114.1,131.5,132.25,205.60000000000002,0.0,377.85,337.85,1,715.7
Cauê da Mata,27,Zagueiro,113.5,124.75,130.75,196.0,0.0,369.0,326.75,1,695.75
Dr. João Felipe Campos,28,Lateral,124.8,154.0,160.0,161.5,0.0,438.8,321.5,1,760.3
Thomas Moraes,20,Lateral,432.0,448.0,444.4,467.5,0.0,1324.4,911.9,4,2236.3
Sr. Erick Moura,20,Meio-campista,157.6,178.0,128.8,140.0,0.0,464.40000000000003,268.8,1,733.2
Joaquim Almeida,27,Meio-campista,137.2,178.0,140.0,130.0,0.0,455.2,270.0,1,725.2
Yago Monteiro,27,Meio-campista,160.0,168.0,125.6,140.0,0.0,453.6,265.6,1,719.2
Thiago Martins,31,Meio-campista,148.0,200.0,126.4,137.0,0.0,474.4,263.4,1,737.8
Sr. Vitor Hugo da Luz,35,Atacante,272.0,241.0,252.5,223.5,0.0,765.5,476.0,2,1241.5
Sr. Pedro Miguel Lopes,25,Atacante,492.0,434.0,475.0,422.5,0.0,1401.0,897.5,4,2298.5
Sr. Nicolas Barros,22,Goleiro,0.0,144.0,116.0,123.0,193.0,260.0,432.0,1,692.0
Calebe Dias,35,Zagueiro,209.9,223.25,222.5,318.4,0.0,655.65,540.9,2,1196.55
Enzo Lima,25,Zagueiro,109.0,125.5,127.75,205.60000000000002,0.0,362.25,333.35,1,695.6
Lucca Silva,24,Lateral,331.2,360.0,346.8,369.0,0.0,1038.0,715.8,3,1753.8
Levi da Mota,26,Lateral,332.0,360.0,356.4,364.5,0.0,1048.4,720.9,3,1769.3000000000002
Gabriel da Rosa,27,Meio-campista,357.6,400.0,340.0,343.0,0.0,1097.6,683.0,3,1780.6
Luiz Fernando Castro,33,Meio-campista,151.6,170.0,131.2,147.0,0.0,452.8,278.2,1,731.0
Thales Moura,26,Meio-campista,243.2,262.0,238.4,231.0,0.0,743.6,469.4,2,1213.0
Kaique Cardoso,25,Meio-campista,242.0,266.0,224.8,237.0,0.0,732.8,461.8,2,1194.6
Otávio Cunha,25,Atacante,286.0,243.0,269.0,218.5,0.0,798.0,487.5,2,1285.5
Arthur Mendes,30,Atacante,184.0,132.0,158.5,121.5,0.0,474.5,280.0,1,754.5
Dr. João Moura,23,Goleiro,0.0,147.0,121.0,116.0,202.0,268.0,439.0,1,707.0
Dr. Igor Monteiro,27,Zagueiro,109.3,126.25,133.75,247.20000000000002,0.0,369.3,380.95000000000005,1,750.25
Joaquim Costa,31,Zagueiro,210.5,224.75,233.0,360.0,0.0,668.25,593.0,2,1261.25
Gustavo Henrique Sales,32,Lateral,324.0,349.5,352.8,345.0,0.0,1026.3,697.8,3,1724.1
Caio Barros,23,Lateral,240.0,257.0,256.4,245.0,0.0,753.4,501.4,2,1254.8
Diogo Costa,26,Meio-campista,255.2,286.0,234.4,245.0,0.0,775.6,479.4,2,1255.0
Erick Cunha,29,Meio-campista,551.6,570.0,532.8,548.0,0.0,1654.3999999999999,1080.8,5,2735.2
João Lucas Castro,24,Meio-campista,142.0,200.0,138.4,141.0,0.0,480.4,279.4,1,759.8
Samuel Farias,35,Meio-campista,346.8,380.0,330.4,333.0,0.0,1057.1999999999998,663.4,3,1720.6
Breno Nunes,28,Atacante,298.0,243.0,260.0,222.5,0.0,801.0,482.5,2,1283.5
Kaique Silveira,31,Atacante,378.0,342.0,363.0,315.0,0.0,1083.0,678.0,3,1761.0
Enrico Rodrigues,34,Goleiro,0.0,241.0,223.0,220.0,302.0,464.0,745.0,2,1209.0
Luiz Henrique Rocha,21,Zagueiro,314.1,334.5,329.25,418.4,0.0,977.85,747.65,3,1725.5
Dr. Davi Jesus,30,Zagueiro,213.8,227.0,225.5,353.6,0.0,666.3,579.1,2,1245.4
Rodrigo Melo,30,Lateral,134.4,155.5,136.0,169.0,0.0,425.9,305.0,1,730.9
Renan Pereira,21,Lateral,429.6,451.0,440.8,457.0,0.0,1321.4,897.8,4,2219.2
Thales Peixoto,25,Meio-campista,549.2,598.0,540.0,541.0,0.0,1687.2,1081.0,5,2768.2
Sr. Benício Cardoso,35,Meio-campista,449.2,488.0,428.0,432.0,0.0,1365.2,860.0,4,2225.2
Enzo Nunes,34,Meio-campista,246.8,266.0,237.6,250.0,0.0,750.4,487.6,2,1238.0
Kaique Moura,20,Meio-campista,136.0,170.0,129.6,139.0,0.0,435.6,268.6,1,704.2
Diogo Costa,21,Atacante,278.0,240.0,275.0,217.5,0.0,793.0,492.5,2,1285.5
Pedro Henrique Moura,21,Atacante,378.0,332.0,364.5,317.5,0.0,1074.5,682.0,3,1756.5
Sr. Igor Ramos,35,Goleiro,0.0,141.0,122.0,124.5,202.0,263.0,448.5,1,711.5
João Lucas Jesus,20,Zagueiro,514.7,526.25,528.5,612.0,0.0,1569.45,1140.5,5,2709.95
Antônio Alves,23,Zagueiro,515.0,528.5,528.5,602.4,0.0,1572.0,1130.9,5,2702.9
Davi da Luz,27,Lateral,228.8,257.0,254.0,261.5,0.0,739.8,515.5,2,1255.3
João Gabriel Moreira,24,Lateral,534.4,570.5,558.8,549.5,0.0,1663.7,1108.3,5,2772.0
Sr. Luigi Campos,28,Meio-campista,144.4,194.0,140.0,141.0,0.0,478.4,281.0,1,759.4
Gustavo Henrique Duarte,28,Meio-campista,439.6,466.0,434.4,442.0,0.0,1340.0,876.4,4,2216.4
Gustavo Pereira,25,Meio-campista,160.0,182.0,136.8,133.0,0.0,478.8,269.8,1,748.6
Ian Dias,28,Meio-campista,160.0,190.0,130.4,142.0,0.0,480.4,272.4,1,752.8
Luiz Otávio Gonçalves,34,Atacante,160.0,146.0,166.0,121.0,0.0,472.0,287.0,1,759.0
Benjamin Alves,30,Atacante,182.0,143.0,155.5,122.0,0.0,480.5,277.5,1,758.0
Fernando Fogaça,21,Goleiro,0.0,133.0,116.5,121.5,223.0,249.5,461.0,1,710.5
Sr. Murilo da Cruz,20,Zagueiro,415.0,432.25,429.25,553.6,0.0,1276.5,982.85,4,2259.35
Luiz Gustavo Souza,20,Zagueiro,412.3,422.5,428.5,544.0,0.0,1263.3,972.5,4,2235.8
João Miguel Souza,25,Lateral,524.8,563.0,545.6,548.0,0.0,1633.4,1093.6,5,2727.0
Vinicius Ferreira,27,Lateral,128.8,164.5,137.2,154.0,0.0,430.5,291.2,1,721.7
João Guilherme Nunes,26,Meio-campista,152.8,182.0,132.0,135.0,0.0,466.8,267.0,1,733.8
Luiz Henrique Alves,24,Meio-campista,249.2,280.0,234.4,250.0,0.0,763.6,484.4,2,1248.0
Dr. Lorenzo Souza,26,Meio-campista,450.4,476.0,428.0,450.0,0.0,1354.4,878.0,4,2232.4
Raul da Rosa,30,Meio-campista,154.0,176.0,137.6,146.0,0.0,467.6,283.6,1,751.2
João Guilherme Rodrigues,31,Atacante,182.0,142.0,173.5,120.0,0.0,497.5,293.5,1,791.0
Yuri da Rocha,30,Atacante,168.0,148.0,148.0,124.5,0.0,464.0,272.5,1,736.5
Sr. Vicente Pinto,25,Goleiro,0.0,141.0,125.0,123.0,238.0,266.0,486.0,1,752.0
Isaac Ribeiro,24,Zagueiro,114.4,135.25,132.25,247.20000000000002,0.0,381.9,379.45000000000005,1,761.35
Dr. Vicente Melo,28,Zagueiro,409.9,425.5,422.5,502.4,0.0,1257.9,924.9,4,2182.8
Rodrigo Duarte,29,Lateral,233.6,246.5,243.2,273.5,0.0,723.3,516.7,2,1240.0
Sr. Vinicius Cardoso,35,Lateral,237.6,249.5,237.2,267.5,0.0,724.3,504.7,2,1229.0
Thomas da Luz,33,Meio-campista,151.6,174.0,130.4,139.0,0.0,456.0,269.4,1,725.4
Enzo Gabriel Santos,25,Meio-campista,346.8,364.0,337.6,335.0,0.0,1048.4,672.6,3,1721.0
Guilherme da Mata,22,Meio-campista,245.6,284.0,240.0,233.0,0.0,769.6,473.0,2,1242.6
Bernardo Cavalcanti,23,Meio-campista,350.4,368.0,329.6,331.0,0.0,1048.0,660.6,3,1708.6
Pietro Oliveira,28,Atacante,494.0,434.0,457.0,417.0,0.0,1385.0,874.0,4,2259.0
André da Cruz,34,Atacante,170.0,140.0,175.0,117.0,0.0,485.0,292.0,1,777.0
Vitor Ferreira,29,Goleiro,0.0,246.0,219.0,218.5,320.0,465.0,757.5,2,1222.5
Raul Pires,22,Zagueiro,513.8,530.0,523.25,660.0,0.0,1567.05,1183.25,5,2750.3
Vitor Cavalcanti,30,Zagueiro,212.3,234.5,237.5,347.20000000000005,0.0,684.3,584.7,2,1269.0
Raul Santos,31,Lateral,429.6,446.5,452.8,452.5,0.0,1328.9,905.3,4,2234.2
Sr. Lucas Gabriel Fogaça,20,Lateral,135.2,163.0,151.6,151.0,0.0,449.79999999999995,302.6,1,752.4
Dr. Breno Azevedo,32,Meio-campista,145.6,180.0,136.0,142.0,0.0,461.6,278.0,1,739.6
Dr. Kaique Novaes,23,Meio-campista,152.8,194.0,128.8,138.0,0.0,475.6,266.8,1,742.4000000000001
Leonardo da Rocha,32,Meio-campista,451.6,464.0,433.6,432.0,0.0,1349.2,865.6,4,2214.8
Theo da Rosa,22,Meio-campista,150.4,162.0,135.2,136.0,0.0,447.59999999999997,271.2,1,718.8
Luiz Felipe Ferreira,25,Atacante,392.0,333.0,372.0,318.5,0.0,1097.0,690.5,3,1787.5
Heitor Santos,34,Atacante,360.0,350.0,349.5,315.0,0.0,1059.5,664.5,3,1724.0
Vitor Gabriel Farias,26,Goleiro,0.0,230.0,216.5,217.5,317.0,446.5,751.0,2,1197.5
Marcelo Ribeiro,31,Zagueiro,110.8,131.5,136.75,199.2,0.0,379.05,335.95,1,715.0
João Miguel Souza,34,Zagueiro,213.8,236.75,229.25,318.4,0.0,679.8,547.65,2,1227.4499999999998
Sr. Pietro Melo,29,Lateral,136.0,149.5,150.4,158.5,0.0,435.9,308.9,1,744.8
Juan Santos,34,Lateral,337.6,375.0,340.8,363.0,0.0,1053.4,703.8,3,1757.2
Calebe Sales,26,Meio-campista,145.6,182.0,129.6,130.0,0.0,457.20000000000005,259.6,1,716.8000000000001
Bryan Lima,31,Meio-campista,145.6,188.0,130.4,132.0,0.0,464.0,262.4,1,726.4
Eduardo Cunha,20,Meio-campista,151.6,160.0,130.4,144.0,0.0,442.0,274.4,1,716.4
Yago Cardoso,25,Meio-campista,536.0,560.0,538.4,542.0,0.0,1634.4,1080.4,5,2714.8
Sr. Augusto Costa,29,Atacante,166.0,138.0,152.5,116.0,0.0,456.5,268.5,1,725.0
Dr. João Gabriel da Mata,27,Atacante,584.0,530.0,563.0,521.0,0.0,1677.0,1084.0,5,2761.0
Lorenzo da Rosa,27,Goleiro,0.0,138.0,115.0,119.5,190.0,253.0,424.5,1,677.5
Arthur Cardoso,26,Zagueiro,109.6,122.5,127.75,212.0,0.0,359.85,339.75,1,699.6
Rodrigo Lopes,26,Zagueiro,412.0,422.5,428.5,512.0,0.0,1263.0,940.5,4,2203.5
Daniel Viana,34,Lateral,239.2,266.0,252.8,255.5,0.0,758.0,508.3,2,1266.3
Dr. Matheus Rocha,29,Lateral,328.0,355.5,338.4,369.0,0.0,1021.9,707.4,3,1729.3
Leonardo Moreira,32,Meio-campista,156.4,180.0,140.0,133.0,0.0,476.4,273.0,1,749.4
Dr. Breno Araújo,22,Meio-campista,257.6,292.0,230.4,238.0,0.0,780.0,468.4,2,1248.4
Luiz Felipe Almeida,25,Meio-campista,138.4,172.0,126.4,143.0,0.0,436.79999999999995,269.4,1,706.1999999999999
Dr. Vitor Hugo Novaes,27,Meio-campista,142.0,184.0,124.8,145.0,0.0,450.8,269.8,1,720.6
Yuri Moura,33,Atacante,196.0,149.0,146.5,119.0,0.0,491.5,265.5,1,757.0
Thiago Jesus,31,Atacante,262.0,230.0,254.0,218.0,0.0,746.0,472.0,2,1218.0
Gabriel das Neves,33,Goleiro,0.0,149.0,122.5,116.0,205.0,271.5,443.5,1,715.0
Leandro Santos,23,Zagueiro,211.1,229.25,232.25,305.6,0.0,672.6,537.85,2,1210.45
Caio Mendes,25,Zagueiro,314.4,336.0,331.5,402.4,0.0,981.9,733.9,3,1715.8
Sr. Samuel Almeida,24,Lateral,128.0,152.5,142.0,163.0,0.0,422.5,305.0,1,727.5
Ian Fernandes,35,Lateral,424.8,455.5,452.8,467.5,0.0,1333.1,920.3,4,2253.3999999999996
Pedro Henrique Lima,28,Meio-campista,349.2,370.0,340.0,339.0,0.0,1059.2,679.0,3,1738.2
Matheus Nascimento,32,Meio-campista,249.2,292.0,237.6,243.0,0.0,778.8000000000001,480.6,2,1259.4
Carlos Eduardo Rezende,29,Meio-campista,242.0,276.0,236.8,236.0,0.0,754.8,472.8,2,1227.6
Gustavo Alves,32,Meio-campista,251.6,262.0,227.2,239.0,0.0,740.8,466.2,2,1207.0
Diego Cardoso,35,Atacante,400.0,344.0,370.5,325.0,0.0,1114.5,695.5,3,1810.0
Dr. Luiz Gustavo da Conceição,26,Atacante,176.0,141.0,175.0,123.0,0.0,492.0,298.0,1,790.0
Pedro Lucas Martins,27,Goleiro,0.0,137.0,116.5,120.0,220.0,253.5,456.5,1,710.0
Felipe Pires,20,Zagueiro,112.0,136.75,128.5,250.4,0.0,377.25,378.9,1,756.15
João Lucas Rocha,20,Zagueiro,210.8,224.0,227.75,318.4,0.0,662.55,546.15,2,1208.6999999999998
Dr. João Pedro Farias,26,Lateral,526.4,564.5,540.8,567.5,0.0,1631.7,1108.3,5,2740.0
Luiz Felipe Ferreira,32,Lateral,136.8,169.0,158.8,151.0,0.0,464.6,309.8,1,774.4000000000001
Vicente Nunes,20,Meio-campista,255.2,278.0,230.4,233.0,0.0,763.6,463.4,2,1227.0
Ian Porto,24,Meio-campista,350.4,364.0,328.0,343.0,0.0,1042.4,671.0,3,1713.4
Matheus Castro,29,Meio-campista,246.8,266.0,236.8,238.0,0.0,749.5999999999999,474.8,2,1224.3999999999999
Dr. Caio Mendes,32,Meio-campista,160.0,194.0,136.8,130.0,0.0,490.8,266.8,1,757.6
Benício Cavalcanti,29,Atacante,368.0,340.0,373.5,324.5,0.0,1081.5,698.0,3,1779.5
João Novaes,31,Atacante,274.0,242.0,255.5,215.5,0.0,771.5,471.0,2,1242.5
Isaac Carvalho,27,Goleiro,0.0,336.0,319.5,319.0,402.0,655.5,1040.5,3,1696.0
Danilo Castro,26,Zagueiro,309.3,324.75,336.75,402.4,0.0,970.8,739.15,3,1709.9499999999998
Kaique Peixoto,31,Zagueiro,214.1,236.75,227.75,318.4,0.0,678.6,546.15,2,1224.75
Igor da Mota,27,Lateral,128.8,148.0,148.0,172.0,0.0,424.8,320.0,1,744.8
Gustavo Henrique Farias,28,Lateral,536.0,545.0,536.0,555.5,0.0,1617.0,1091.5,5,2708.5
Dr. Nicolas da Conceição,23,Meio-campista,338.4,366.0,326.4,332.0,0.0,1030.8,658.4,3,1689.1999999999998
Arthur Gonçalves,25,Meio-campista,137.2,174.0,135.2,138.0,0.0,446.4,273.2,1,719.5999999999999
Sr. Juan Costa,34,Meio-campista,137.2,174.0,130.4,142.0,0.0,441.6,272.4,1,714.0
Pietro Moraes,28,Meio-campista,238.4,300.0,237.6,233.0,0.0,776.0,470.6,2,1246.6
Dr. João Vitor Castro,27,Atacante,196.0,150.0,175.0,116.5,0.0,521.0,291.5,1,812.5
Eduardo Peixoto,24,Atacante,262.0,239.0,272.0,218.0,0.0,773.0,490.0,2,1263.0
Fernando Correia,22,Goleiro,0.0,437.0,415.0,416.5,508.0,852.0,1339.5,4,2191.5
Gabriel da Mota,35,Zagueiro,212.0,236.0,231.5,344.0,0.0,679.5,575.5,2,1255.0
João Miguel da Luz,33,Zagueiro,114.4,135.25,133.75,199.2,0.0,383.4,332.95,1,716.3499999999999
Thales das Neves,29,Lateral,240.0,272.0,244.4,273.5,0.0,756.4,517.9,2,1274.3
